ArtistId,ArtistTitle,ArtistDescription,,
2YFBOR9KIxC6WqHclkj9Yq,Keke Palmer,dance pop deep pop r&b hip pop pop pop christmas post-teen pop r&b urban contemporary ,,
2yHxc12dEUiLXNeqUadxBh,Tommy Lee Sparta,dancehall reggae fusion riddim ,,
2YlIQdn0iOGFWdw0Q3vtDB,Siouxsie Sioux,,,
2yMN0IP20GOaN6q0p0zL5k,Tarkan,turkish pop ,,
2yQocAnEqef0XFCzDE0aJC,Brian Locking,,,
2ysnwxxNtSgbb9t1m2Ur4j,George Ezra,folk-pop indie folk neo mellow neo-singer-songwriter pop ,,
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,hip hop pop rap rap west coast rap ,,
2zFZiWQJFFshzojycnXoTL,Bell Biv DeVoe,boy band classic funk rock dance pop funk hip pop neo soul new jack swing quiet storm r&b urban contemporary ,,
2ZG708Hz13RG8OrA49ICRb,Eclipxica,,,
2ziB7fzrXBoh1HUPS6sVFn,Audioslave,alternative metal alternative rock funk rock hard rock modern rock nu metal permanent wave post-grunge rap metal rap rock rock ,,
2zJoKYyLmhvsq3ORbXE7xF,Kidd Kidd,,,
2zmjYl582zO64LcLQtOEuv,Chrissy Costanza,,,
2ZnP7Vw0Rkz8KksxReWfji,Dallas Austin,,,
2ZvrvbQNrHKwjT7qfGFFUW,Herbie Hancock,adult standards bebop classic funk rock contemporary jazz contemporary post-bop cool jazz funk hard bop jazz jazz blues jazz christmas jazz funk jazz fusion soul soul jazz vocal jazz ,,
2zyz0VJqrDXeFDIyrfVXSo,Jerry Lee Lewis,adult standards brill building pop classic rock folk rock mellow gold nashville sound piano rock rock-and-roll rockabilly soul soul blues traditional country ,,
308gQ5eCBIiSAHmi9tqlJ6,Lucky Dube,african gospel azontobeats dancehall lovers rock polynesian pop reggae reggae fusion roots reggae ,,
30e8DmahrEamvLbFRPdWmk,Justin Moore,contemporary country country country christmas country road modern country rock redneck ,,
30ejUciK31BCg0IVCbt1dW,Mike Taylor,,,
30jMh1SJR7WGZM16Vobm4v,Ricky Vallen,,,
30SpGunnNpbbUL4IfkvC5q,Merle Travis,appalachian folk bluegrass country gospel cowboy western nashville sound traditional country traditional folk western swing ,,
30sqtiTKIb1oDve0SdYayT,Anti-Flag,melodic hardcore pop punk punk ska punk skate punk ,,
319yZVtYM9MBGqmSQnMyY6,Carole King,adult standards brill building pop classic rock folk folk christmas folk rock folk-pop lilith mellow gold motown pop rock rock roots rock singer-songwriter soft rock ,,
31DIUxdWp9v21ssgHvDDMa,Lyn Todd,,,
31HjiqargV4NAw4GZqUale,Ace Hood,crunk deep underground hip hop dirty south rap dwn trap gangster rap hip hop pop rap rap southern hip hop trap music ,,
31HpswGOiF0Mc2wm11sIoN,Copeland,dreamo emo indie pop modern rock piano rock pop punk progressive post-hardcore punk christmas ,,
31IZdHrCZ5pRhLz4zBxN3o,Riff Raff,pop rap rap southern hip hop trap music underground hip hop ,,
31jhIvoPdTAT0XezmbnTCi,Xaxy,,,
31TPClRtHm23RisEBtV3X7,Justin Timberlake,boy band dance pop pop pop rap post-teen pop r&b urban contemporary ,,
31Wr64NZlSHgS0Gz6yoCr5,Taylor Momsen,,,
31zQEL3ARiYe63jn3jtM18,Take 6,a cappella christian christmas gospel jazz christmas louvor ,,
320EPCSEezHt1rtbfwH6Ck,The Monkees,adult standards boy band brill building pop british blues bubblegum pop christmas classic rock folk rock mellow gold psychedelic rock rock rock-and-roll singer-songwriter soft rock ,,
329e4yvIujISKGKz1BZZbO,Farruko,latin latin hip hop reggaeton trap latino ,,
32bisvV1h0yF3PeKmWI6sj,Laura Bell Bundy,broadway contemporary country country dawn hollywood show tunes ,,
32c8UtUJFOhTD0mCoi0JRj,Cami Bradley,deep indie singer-songwriter ,,
32fNbCzrzfsTbMHjznvm4S,Nat & Alex Wolff,,,
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,country country christmas country dawn traditional country ,,
32zks9ovi0IExzUd1C7W6o,Steven Tyler,,,
336vr2M3Va0FjyvB55lJEd,D'Angelo,classic funk rock dance pop deep indie r&b funk funk rock hip hop indie r&b neo soul new jack swing quiet storm r&b soul urban contemporary ,,
33alb2jj6nlStPazNFjfzb,Kevin Benson,,,
33C3ByGk9NCrjTIXr6npqf,Lyfe Jennings,crunk dance pop deep pop r&b hip pop neo soul new jack swing quiet storm r&b southern hip hop urban contemporary ,,
33JfM2NgTRFT9wMoQvcv6T,Talent,,,
33OmSxFFBOPQL3AcoAFAmA,Billy Grammer,deep adult standards ,,
33qFtGCQ4HLTagGMaAOn5N,Ali Al Deek,arab pop ,,
33ScadVnbm2X8kkUqOkC6Z,Don Omar,latin latin hip hop reggaeton tropical ,,
33SdDU5uSCrD6hI3dE5ft8,Charlie Allen,indiecoustica ,,
33ZuRLa8CHXZVPJXdQCcul,Alberto Barros,merengue salsa tropical ,,
34bhyY8jfKez7uKakMfy4y,Maddie & Tae,contemporary country country country road modern country rock ,,
34EP7KEpOjXcM2TCat1ISk,Wu-Tang Clan,east coast hip hop gangster rap hardcore hip hop hip hop pop rap rap ,,
34jw2BbxjoYalTp8cJFCPv,Heart,album rock art rock classic rock dance rock folk rock hard rock heavy christmas mellow gold new wave pop pop rock rock singer-songwriter soft rock ,,
34v5MVKeQnIo0CWYMbbrPf,John Newman,pop tropical house ,,
34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,dwn trap pop rap rap southern hip hop trap music underground hip hop ,,
35Gl3ugDwfqKvwOrlHcQqK,Jessta James,lift kit redneck ,,
35GL8Cu2GKTcHzKGi75xl5,Jennifer Hudson,dance pop hip pop hollywood neo soul pop pop christmas post-teen pop r&b urban contemporary ,,
35sCXuy5gN6Or69rZ9vqBs,Birdman,crunk deep pop r&b deep southern trap dirty south rap gangster rap hip hop pop rap rap southern hip hop trap music ,,
35U9lQaRWSQISxQAB94Meo,America,album rock art rock classic rock folk folk christmas folk rock mellow gold pop christmas rock singer-songwriter soft rock ,,
35XJl1JbXrSAM7EpjcZHmt,Haze Da Punter,,,
35y7CZMg7jbG8Q96JY7dyC,Burt Bacharach,adult standards brill building pop christmas easy listening lounge mellow gold soundtrack ,,
360GCG87lR8Z7A4gGSesZk,Honi Deaton,,,
360IAlyVv4PCEVjgyMZrxK,Miguel,dance pop hip hop hip pop indie r&b pop pop rap r&b rap southern hip hop trap music urban contemporary ,,
36e6h468MIcku3lDx56C66,Mr.x,,,
36E7oYfz3LLRto6l2WmDcD,Pulp,alternative rock britpop dance rock electronic garage rock indie rock madchester modern rock neo-psychedelic new wave permanent wave rock sheffield indie ,,
36eTeLNx8ErucrEyRm6JOo,Shenandoah,contemporary country country country gospel country road country rock nashville sound texas country traditional country ,,
36HvjE9pV91jEjO1qBRidS,B.G.,crunk deep southern trap deep trap dirty south rap gangster rap pop rap rap southern hip hop trap music ,,
36QJpDe2go2KgaRleHCDTp,Led Zeppelin,album rock alternative rock british blues classic rock hard rock rock ,,
36RONzYVz7gBzAI1k6kot1,Karen Carpenter,mellow gold soft rock ,,
36zaJBikfrPslhG3cYnv8s,Joepraize,african gospel ,,
371jpyGdoChzUASOIG2ECV,Ashley McBryde,lift kit ,,
37394IP6uhnjIpsawpMu4l,Killswitch Engage,alternative metal groove metal melodic metalcore metalcore nu metal post-grunge rap metal rap rock ,,
37BiX28I6pF104F92U1hDP,Ashley Monroe,contemporary country country country dawn country road modern country rock ,,
37NqXwtb6nIEqRt4EJSoIO,Duffy,dance pop folk-pop neo mellow pop ,,
37VhgKcbq9YOse66sppnyz,The Pretenders,,,
37w38cCSGgKLdayTRjna4W,Mazzy Star,alternative rock dream pop folk-pop indie rock melancholia slow core ,,
37W8SKV5Vc8lcGtdyWCA5m,Gary Allan,contemporary country country country christmas country road modern country rock outlaw country redneck texas country traditional country ,,
382aq8Pij5V2nE2JMHMoxl,Hoodie Allen,pop rap rap teen pop underground pop rap ,,
3886aFez2HDLkio5tUzmP6,Sixx:A.M.,alternative metal glam metal heavy christmas nu metal post-grunge rap metal rap rock ,,
389zc5Rwe0MPcE6mSF4AjC,Bunny Wailer,dub lovers rock reggae reggae fusion rock steady roots reggae ,,
38GiZOcKDBfcRNXuTrpbjy,Next 2 the Tracks,,,
38xIxbGmCBgkQX0TuUUtTG,The Thompson Brothers Band,,,
39hIovzRGbXGYwyVZIGR3o,Bill Browning,rhythm and boogie ,,
39NR3AUhpbbqKM33vWn2fp,Brothers Osborne,contemporary country country country road modern country rock ,,
39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,album rock art rock blues-rock classic funk rock classic rock country rock electric blues folk rock hard rock mellow gold psychedelic rock rock roots rock singer-songwriter soft rock southern rock ,,
39ZHUueufhIdbW4yu9uODG,V V Brown,metropopolis pop ,,
3a9qv6NLHnsVxJUtKOMHvD,The Glitch Mob,brostep chillstep edm electro house glitch glitch hop ,,
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,,,
3aaQcinLLNCRNNph1KCJR1,CAI,,,
3aBkeBhwadnWMWoVJ2CxJC,Rob Thomas,acoustic pop folk christmas neo mellow pop pop christmas pop rock post-grunge ,,
3agurriUoDhK4wKAV3dYbE,Gold & the Invisible Girl,,,
3AHq6rutf72JF0ul8GB6G2,The Jets,freestyle new jack swing new wave pop quiet storm urban contemporary ,,
3ahVFszO9ucf8JQLCNQeYA,Anggun,french pop indonesian pop ,,
3alW3LYQS8K29z8C8NSLIX,Barry Manilow,adult standards brill building pop bubblegum pop christmas disco mellow gold quiet storm soft rock ,,
3AmgGrYHXqgbmZ2yKoIVzO,Warpaint,alternative dance chamber pop chamber psych chillwave dance-punk dream pop freak folk garage rock indie folk indie pop indie r&b indie rock indietronica la indie modern rock neo-psychedelic new rave noise pop nu gaze synthpop trip hop ,,
3AoFRPmkjP1WTi2Zu7gbZV,Jennette McCurdy,pop post-teen pop ,,
3apueasSp0paDZeS4aU06g,Claude King,country gospel cowboy western nashville sound outlaw country traditional country western swing ,,
3aQeKQSyrW4qWr35idm0cy,T-Pain,dance pop dwn trap hip hop pop pop rap r&b rap southern hip hop trap music urban contemporary ,,
3AQRLZ9PuTAozP28Skbq8V,The Script,boy band celtic rock neo mellow pop pop rock post-teen pop viral pop ,,
3AuMNF8rQAKOzjYppFNAoB,Kelly Rowland,dance pop deep pop r&b hip pop neo soul pop pop christmas pop rap post-teen pop r&b urban contemporary ,,
3aVoqlJOYx31lH1gibGDt3,Babyface,dance pop hip pop motown neo soul new jack swing pop christmas quiet storm r&b soul soul christmas urban contemporary ,,
3Ay15wt0QChT4Kapsuw5Jt,Clint Black,contemporary country country country christmas country road country rock nashville sound outlaw country redneck texas country traditional country ,,
3B2SslswSLTG4QvUCE5UtL,Lil Romeo,crunk hip pop pop rap ,,
3b8QkneNDz4JHKKKlLgYZg,Florida Georgia Line,contemporary country country road modern country rock ,,
3Bd1cgCjtCI32PYvDC3ynO,London Grammar,indie r&b indietronica metropopolis pop tropical house ,,
3bDyA9fZI4l6M7ho44Y4MN,Bottleneck,redneck ,,
3Bf4wYOvxjTNri5Ado4IZP,Rockin' Raffi Arto,,,
3bGXaFVQLASmDMdjjeJr8a,Montgomery Gentry,contemporary country country country christmas country road modern country rock outlaw country redneck traditional country ,,
3bhu7P5PfngueRHiB9hjcx,Elle King,,,
3bLwz0Bdq38EOW4DrSciXD,James Eubanks,,,
3BmGtnKgCSGYIUhmivXKWX,Kelly Clarkson,dance pop neo mellow pop pop christmas pop rock post-teen pop r&b talent show viral pop ,,
3Bmjv6EEccbTTBkW4nknTh,The Mullins Sisters,,,
3bMp5goOxqKUKLvYfP6Qvu,Ulises Quintero,banda deep regional mexican duranguense grupera norteno regional mexican regional mexican pop ,,
3bNzJSvZRhHdPIdxzuWtUe,Maggie Eckford,,,
3bW6mQczkt1r8tnWIDeBVJ,Lee Roy Parnell,contemporary country country country road country rock nashville sound traditional country ,,
3C6hf9ZIza3e2f2Q3XwfcO,Ivn Torrent,epicore ,,
3CbWh3Z5cEhftsbiWO8xmL,Bo-Leg,,,
3cdiZRuVefVGALfDhnYxoE,Hank Cochran,,,
3CDKmzJu6uwEGnPLLZffpD,Frankie Valli,adult standards brill building pop bubblegum pop christmas folk rock hollywood motown rock-and-roll ,,
3CGzpCMqpqHnafmn2PFQd9,Charlie Simpson,british alternative rock indie anthem-folk ,,
3cjEqqelV9zb4BYE3qDQ4O,EXO,dance pop k-pop ,,
3CjlHNtplJyTf9npxaPl5w,CHVRCHES,alternative dance indie pop indie poptimism indietronica metropopolis modern rock pop shimmer pop shiver pop synthpop tropical house ,,
3CkvROUTQ6nRi9yQOcsB50,Genesis,album rock art rock classic rock dance rock hard rock mellow gold new wave progressive rock psychedelic rock rock soft rock symphonic rock ,,
3cMyqwpNT2D8f0WuaRzzZX,Billy Dean,contemporary country country country christmas country road modern country rock ,,
3CoIi8cBtmYEqnVtfGSxck,Brandon Pruitt,,,
3CoW2DhcuWKs93YEjEY5Eq,Tiffany Evans,dance pop deep pop r&b hip pop r&b urban contemporary ,,
3CQIn7N5CuRDP8wEI7FiDA,RunD.M.C.,east coast hip hop hardcore hip hop hip hop old school hip hop pop rap rap ,,
3crnzLy8R4lVwaigKEOz7V,E-40,crunk dirty south rap gangster rap hip hop hyphy pop rap rap southern hip hop trap music west coast rap west coast trap ,,
3d2pb1dHTm8b61zAGVUVvO,Mick Jagger,album rock classic rock mellow gold rock soft rock ,,
3df3XLKuqTQ6iOSmi0K3Wp,Faye Wong,c-pop cantopop classic chinese pop deep taiwanese pop mandopop taiwanese pop ,,
3DHOtJqv0Bw65ENlK4FiSF,Yovie & Nuno,dangdut indonesian pop world worship ,,
3DiDSECUqqY1AuBP8qtaIa,Alicia Keys,hip pop indie r&b neo mellow pop pop christmas pop rap post-teen pop r&b urban contemporary ,,
3dkbV4qihUeMsqN4vBGg93,Al Green,chicago soul classic funk rock funk funk rock jazz blues memphis soul motown neo soul quiet storm soul soul blues soul christmas southern soul vocal jazz ,,
3dnH7fdVm2X07MK6Fkbhbt,Gwar,alternative metal comic crossover thrash funk rock groove metal industrial metal industrial rock metal nu metal rap rock speed metal thrash metal ,,
3DU5NhAF9OjAwqrS2DeyFe,Chris Welch,new age piano ,,
3DvdryKH4O95ZnsUZJKXpt,Maze,chicago soul classic funk rock disco funk funk rock jazz funk memphis soul motown neo soul new jack swing post-disco quiet storm r&b soul soul blues southern soul urban contemporary ,,
3DWWL4kwLZMBLsmVsbZYHR,Sparta,emo emo punk post-hardcore space rock ,,
3e2jFFSyQ3RQDSi1YI543i,Spooks,,,
3E3tW69eMfAffLGgsmP3GG,Taylor Hicks,idol ,,
3e7awlrlDSwF3iM0WBjGMp,Little Mix,dance pop pop post-teen pop talent show ,,
3EA9hVIzKfFiQI0Kikz2wo,Andrea Bocelli,adult standards italian pop opera operatic pop pop christmas ,,
3ecREliS3Q8g2sCk40y0dw,Industria del Amor,banda cumbia deep cumbia sonidera duranguense grupera latin christmas norteno ranchera regional mexican world christmas ,,
3Edq1eT7m7GX0PvHW7yEDF,Menudo,latin latin pop ,,
3eDwAOZVOiWeFhZChTFC7B,The Cruel Knives,,,
3EhbVgyfGd7HkpsagwL9GS,Alice Cooper,album rock blues-rock classic rock glam metal glam rock hard rock heavy christmas mellow gold metal protopunk rock ,,
3eqjTLE0HfPfh78zjh6TqT,Bruce Springsteen,album rock classic rock mellow gold neo mellow permanent wave pop christmas rock roots rock singer-songwriter soft rock ,,
3Er4s8F6Ugd0PESHxmYt0I,Jamie Lynn Spears,post-teen pop ,,
3Ev909RWGZFi2lajBUcMOx,Bulldog Eyes,,,
3EY5DxGdy7x4GelivOjS2Q,Connie Francis,adult standards brill building pop bubblegum pop cabaret christmas doo-wop easy listening lounge merseybeat nashville sound rock-and-roll rockabilly ,,
3eyZ0EZDbwFdjmNWk7yGSR,Presidential Productions,,,
3FD9VAd0ppjmKbfxF4LzUh,Danity Kane,dance pop deep pop r&b hip pop pop pop christmas post-teen pop r&b urban contemporary ,,
3FKSNTDo480gbDePzxc3y3,Sammy Arriaga,contemporary country lift kit ,,
3fq6r0bSIm4McymHKNMk4S,Hank Snow,canadian country country christmas country gospel cowboy western nashville sound outlaw country traditional country western swing ,,
3FTxQTEzrX6tcJYSlsdUle,Andy Bell,dance rock new romantic new wave synthpop ,,
3FUY2gzHeIiaesXtOAdB7A,Train,neo mellow pop pop christmas pop rap pop rock ,,
3Fz2GbraVXhcpXnoi2Oe1r,Billy Squier,album rock blues-rock classic rock country rock glam metal hard rock heavy christmas mellow gold rock soft rock southern rock ,,
3g229vTyhsdwm9SO2p1FPL,Lee Greenwood,country country christmas country rock nashville sound traditional country ,,
3G29JVikNQJAJjzfFUMCIM,The Dogon Lights,,,
3g2kUQ6tHLLbmkV7T4GPtL,Fiona Apple,alternative rock anti-folk chamber pop folk christmas folk-pop indie christmas indie pop indie rock lilith neo mellow new wave pop permanent wave piano rock pop pop christmas pop rock singer-songwriter ,,
3g2yaL04Uapb5fxmwsUZgV,Kylie Morgan,,,
3G3Gdm0ZRAOxLrbyjfhii5,My Bloody Valentine,alternative rock art rock britpop chamber pop dance rock dance-punk dream pop electronic experimental experimental rock freak folk garage psych indie pop indie rock lo-fi modern rock neo-psychedelic new wave noise pop noise rock nu gaze post rock post-hardcore shoegaze slow core space rock uk post-punk ,,
3GaRKzVcjJv5cIL8CmRAHn,Sawyer Fredericks,,,
3gBKY0y3dFFVRqicLnVZYz,Alka Yagnik,desi desi hip hop filmi indian pop ,,
3GBPw9NK25X1Wt2OUvOwY3,Jack Johnson,neo mellow pop rock ,,
3gd8FJtBJtkRxdfbTu19U2,Mumford & Sons,folk-pop indie folk indie pop modern rock neo mellow stomp and holler ,,
3gdbcIdNypBsYNu3iiCjtN,The B-52's,art rock dance rock new romantic new wave new wave pop permanent wave pop rock post-punk power pop rock synthpop zolo ,,
3gggmBN0erstm3YJvEGe3t,Jake Miller,pop pop rap post-teen pop teen pop underground pop rap viral pop ,,
3GgiAtvcscCu5S6ZoVrPXk,Anandmurti Gurumaa,kirtan ,,
3GlgOLOHoX9lTfwiG5PdMw,DJ Muster,,,
3gMaNLQm7D9MornNILzdSl,Lionel Richie,adult standards dance pop disco mellow gold motown pop quiet storm r&b soft rock soul soul christmas urban contemporary ,,
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,contemporary country country country christmas country road pop christmas ,,
3HBr2GSlzEyJaw7yIFqsXN,Wendy O. Williams,,,
3HC7NcxQx2Yk0fWoRKJ0xF,Jefferson Starship,album rock art rock blues-rock british blues bubblegum pop classic rock country rock folk rock hard rock mellow gold progressive rock rock singer-songwriter soft rock southern rock symphonic rock ,,
3hcs9uc56yIGFCSy9leWe7,Lil Durk,deep pop r&b deep southern trap deep trap deep underground hip hop drill dwn trap gangster rap hip hop pop rap rap southern hip hop trap music ,,
3Hm0ALoGNwQRw9hW9FCNAZ,Benise,flamenco rumba world christmas ,,
3hozsZ9hqNq7CoBGYNlFTz,OK Go,alternative dance alternative rock chicago indie comic garage rock indie pop indie rock modern rock permanent wave pop rock ,,
3hv9jJF3adDNsBSIQDqcjp,Mark Ronson,dance pop electronic pop ,,
3hyGGjxu73JuzBa757H6R5,The Mountain Goats,alternative rock anti-folk chamber pop folk-pop freak folk indie folk indie pop indie rock lo-fi melancholia modern rock neo-psychedelic new weird america noise pop pop rock slow core stomp and holler ,,
3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,banda grupera norteno regional mexican ,,
3IhWQSrLj8EJjdvjFTpCyo,Vince Gill,contemporary country country country christmas country road country rock nashville sound traditional country ,,
3ijY78RxOagYo8FOgSEkWj,Marie Osmond,bubblegum pop country country christmas nashville sound ,,
3iOE5ItEv5xr9fmKi7GNh2,Lloyd Price,adult standards brill building pop chicago soul christmas doo-wop jazz blues jump blues memphis blues memphis soul motown new orleans blues northern soul rock-and-roll rockabilly soul soul blues southern soul ,,
3ioHf138TiMxYRCWmC8yJX,CoCo Lee,c-pop cantopop deep taiwanese pop mandopop taiwanese pop ,,
3ipn9JLAPI5GUEo4y4jcoi,Ludacris,crunk dance pop dirty south rap hip hop hip pop pop rap rap southern hip hop trap music ,,
3IstlZaHyUP9SONpulb4SM,Chris Webby,deep underground hip hop pop rap underground pop rap ,,
3Isy6kedDrgPYoTS1dazA9,Sean Paul,dance pop dancehall pop pop rap reggae fusion ,,
3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,album rock classic rock folk rock mellow gold rock roots rock southern rock ,,
3j7Sw80qzL2FJlryUhI3wG,Shabba Ranks,dancehall lovers rock reggae reggae fusion roots reggae ,,
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,pop rap ,,
3jiQ4t07tyKTNkbp25Znjn,The Joslin Grove Choral Society,,,
3jksrX4oBklxR78ft8gv3j,Plies,crunk dance pop deep pop r&b deep southern trap dirty south rap dwn trap gangster rap hip hop hip pop pop rap r&b rap southern hip hop trap music ,,
3jmxkI8Jhv8bHOd2qSiU9j,Serena Ryder,canadian indie canadian pop folk christmas folk-pop lilith ,,
3jNkaOXasoc7RsxdchvEVq,Chase & Status,brostep deep groove house drum and bass edm grime house tropical house ,,
3jOstUTkEu2JkjvRdBA5Gu,Weezer,alternative metal alternative rock garage rock indie christmas indie pop indie rock modern rock permanent wave pop christmas pop punk pop rock post-grunge punk christmas rock ,,
3JoUHpCtPgVlf0Ig56CyiT,Atz Kilcher,,,
